feature	logFC	AveExpr	t	P.Value	adj.P.Val	B	name	name_lipid1	name_lipid3	identity	abbreviation	composition	pre_fatty_acid_length	n_doub_bonds	definition	m_z	rt	main_fat_acd_length_num	main_fat_acd_length_fct	definition2
NA_873.61906_11.14	0.18907370336350388	12.430400549810054	1.314756648439739	0.21407794838518365	0.38367800193273205	-5.855263978184655	NA	NA	NA	NA	NA	NA	NA	NA	NA	873.61906	11.14	NA	NA	NA
LPC 17:0_509.34759_3.96	0.5494125166741247	13.600168400760932	1.3111950450077936	0.2152396493446722	0.38414767093072116	-5.85718263271246	LPC 17:0	LPC 17:0	LPC 17:0	LPC 17:0	LPC	17:0	17	0	LPC	509.34759	3.96	17	17	LPC 17:0
NA_495.3597_3.38	0.6764503695815721	15.524599447821661	1.3335724638084052	0.2080255727435113	0.380415073068434	-5.858199306366507	NA	NA	NA	NA	NA	NA	NA	NA	NA	495.3597	3.38	NA	NA	NA
DoPE; 16:0 Dodecanoyl PE_903.65447_7.78	-0.3641999513576052	17.08390825116166	-1.326937572988595	0.21014355296459863	0.38147500064207573	-5.858477415016788	DoPE; 16:0 Dodecanoyl PE	DoPE; 16:0 Dodecanoyl PE	DoPE; 16:0 Dodecanoyl PE	NA	NA	NA	NA	NA	DoPE; 16:0 Dodecanoyl PE	903.65447	7.78	NA	NA	DoPE; 16:0 Dodecanoyl PE
PC O-31:1_703.54892_9.71	-0.16612627004992242	12.879874034965592	-1.3043028675164188	0.21750231115818952	0.3869491153014632	-5.858985549289412	PC O-31:1	PC 31:1	PC 31:1	PC O-31:1	PC	O-31:1	31	1	PC	703.54892	9.71	31	31	PC O-31:1
NA_251.26109_3.18	-0.3654266513074759	10.184338632713871	-1.3119794188303548	0.21498336618821662	0.3840916207630481	-5.859032765814831	NA	NA	NA	NA	NA	NA	NA	NA	NA	251.26109	3.18	NA	NA	NA
LPE 20:4_501.28546_10.73	-0.3425543977653241	11.973032103954191	-1.3248437667506987	0.210815595747017	0.38147500064207573	-5.860718358326753	LPE 20:4	LPE 20:4	LPE 20:4	LPE 20:4	LPE	20:4	20	4	LPE	501.28546	10.73	20	20	LPE 20:4
PC O-34:1_745.5983_10.59	-0.24304171505473954	18.22250808789657	-1.3327604058240725	0.20828385128019739	0.3804800192369809	-5.864943553757685	PC O-34:1	PC 34:1	PC 34:1	PC O-34:1	PC	O-34:1	34	1	PC	745.5983	10.59	34	34	PC O-34:1
NA_865.4536_8.06	0.3509976345277055	12.241160221457527	1.318947124537878	0.2127176937737793	0.38309848569585375	-5.866374736762608	NA	NA	NA	NA	NA	NA	NA	NA	NA	865.4536	8.06	NA	NA	NA
NA_592.39637_5.28	-0.6242697071781657	11.088533561901922	-1.3313954075657992	0.2087185884021357	0.3808668258449228	-5.868226573005599	NA	NA	NA	NA	NA	NA	NA	NA	NA	592.39637	5.28	NA	NA	NA
LPG 18:1_510.295_2.78	0.6257233067108955	12.81391653054887	1.3131462237579676	0.21460259022686182	0.3838128001125445	-5.868670392281912	LPG 18:1	LPG 18:1	LPG 18:1	LPG 18:1	LPG	18:1	18	1	LPG	510.295	2.78	18	18	LPG 18:1
NA_1289.74227_7.11	-0.3703499523312117	11.131222970467913	-1.2945468209484128	0.22073826110089145	0.39002813484258714	-5.869284566964472	NA	NA	NA	NA	NA	NA	NA	NA	NA	1289.74227	7.11	NA	NA	NA
NA_763.64897_7.82	0.2967143141963749	13.03935792967484	1.3153033354623462	0.21390008799437923	0.38367800193273205	-5.874465855504531	NA	NA	NA	NA	NA	NA	NA	NA	NA	763.64897	7.82	NA	NA	NA
NA_798.65972_11.82	-0.21028419274025367	12.9434841501412	-1.271112924419995	0.22867084616963143	0.39772892592436915	-5.876904790302207	NA	NA	NA	NA	NA	NA	NA	NA	NA	798.65972	11.82	NA	NA	NA
NA_422.23319_2.26	-0.7787152236833115	14.587999437594897	-1.3069183567103453	0.21664138820589554	0.38622807861816943	-5.877374001803489	NA	NA	NA	NA	NA	NA	NA	NA	NA	422.23319	2.26	NA	NA	NA
NA_638.56359_7.65	0.5507137115330826	10.730814647442061	1.318235818725117	0.21294808850432936	0.38309848569585375	-5.877570768887731	NA	NA	NA	NA	NA	NA	NA	NA	NA	638.56359	7.65	NA	NA	NA
NA_437.4231_7.73	0.8866535354747485	10.951742980685712	1.3230481833438312	0.21139332119805587	0.38207385460981946	-5.878510863857312	NA	NA	NA	NA	NA	NA	NA	NA	NA	437.4231	7.73	NA	NA	NA
PS 38:4; PS 18:0 20:4_811.53461_7.84	0.28810377955217126	16.836184781439975	1.3018333092048089	0.21831775624435537	0.38761614102428166	-5.881552741719425	PS 38:4; PS 18:0 20:4	PS 38:4	PS 38:4	PS 38:4	PS	38:4	38	4	PS	811.53461	7.84	38	38	PS 38:4
HexCer 16:1;2O/26:1;O_825.6673_10.49	-0.4296514864119885	15.522723887495347	-1.3138779530493432	0.21436407841734514	0.3837880984662741	-5.882339106868952	HexCer 16:1;2O/26:1;O	HexCer 16:1 26:1;O	HexCer 16:1 26:1;O	HexCer 16:1	HexCer	16:1	16	1	HexCer	825.6673	10.49	16	16	HexCer 16:1
zzz+680.48_679.47211_24.11	0.18032132380187077	13.84769263396627	1.2995838892706368	0.21906267700635776	0.3885348414609128	-5.8831245399117345	zzz+680.48	zzz+680.48	zzz+680.48	NA	NA	NA	NA	NA	zzz+680.48	679.47211	24.11	NA	NA	zzz+680.48
NA_872.66895_10.91	0.7030226887717744	15.994347828309646	1.3188913496696095	0.21273575209783138	0.38309848569585375	-5.883614657078628	NA	NA	NA	NA	NA	NA	NA	NA	NA	872.66895	10.91	NA	NA	NA
NA_844.55676_8.19	-0.1991807556115421	12.949808243002481	-1.2940562097994883	0.22090201849784705	0.39002813484258714	-5.885969695597619	NA	NA	NA	NA	NA	NA	NA	NA	NA	844.55676	8.19	NA	NA	NA
NA_268.21888_7.46	-0.19587500924443557	12.598431333159837	-1.2922579276551431	0.22150309765650442	0.39002813484258714	-5.8912519374672305	NA	NA	NA	NA	NA	NA	NA	NA	NA	268.21888	7.46	NA	NA	NA
NA_348.25467_5.34	0.3459280905380181	13.133590334711212	1.2855097167937102	0.22377055040350566	0.39241540192690483	-5.894256104227976	NA	NA	NA	NA	NA	NA	NA	NA	NA	348.25467	5.34	NA	NA	NA
NA_620.48572_5.53	0.4077337735077275	11.441908764652439	1.2366325341503455	0.24075908877707072	0.4104067384060407	-5.896640914118391	NA	NA	NA	NA	NA	NA	NA	NA	NA	620.48572	5.53	NA	NA	NA
NA_843.6003_7.04	0.16596447315530208	12.531885963527827	1.212740387947825	0.24943076455474902	0.4180841470652712	-5.902124753792217	NA	NA	NA	NA	NA	NA	NA	NA	NA	843.6003	7.04	NA	NA	NA
NA_813.55068_8.2	0.2909186210373391	11.626563390764789	1.3036564565179558	0.21771551510814177	0.3869491153014632	-5.902219054537547	NA	NA	NA	NA	NA	NA	NA	NA	NA	813.55068	8.2	NA	NA	NA
NA_820.55565_8.71	-0.20885601133862985	12.623441965013765	-1.2748889169907456	0.22737728468389973	0.3958821633436297	-5.904415333720174	NA	NA	NA	NA	NA	NA	NA	NA	NA	820.55565	8.71	NA	NA	NA
NA_762.58693_8.37	-0.20449323680393436	11.218688932609535	-1.2601952153880285	0.2324444035007423	0.4020665625584862	-5.904990298124856	NA	NA	NA	NA	NA	NA	NA	NA	NA	762.58693	8.37	NA	NA	NA
NA_654.55825_9.61	0.49411011135051364	10.765290818062208	1.2876653135002345	0.22304421569356253	0.3921707880532496	-5.906675800885776	NA	NA	NA	NA	NA	NA	NA	NA	NA	654.55825	9.61	NA	NA	NA
NA_384.26624_6.42	0.5363979790064615	13.59343530462561	1.2640094242190762	0.2311204170851518	0.40076514962582666	-5.907611712326143	NA	NA	NA	NA	NA	NA	NA	NA	NA	384.26624	6.42	NA	NA	NA
NA_897.59896_7.13	-0.4194714581735121	14.109955721868763	-1.2848073723506956	0.22400762112337952	0.39241540192690483	-5.908985563003469	NA	NA	NA	NA	NA	NA	NA	NA	NA	897.59896	7.13	NA	NA	NA
NA_709.38192_6.25	-0.6536367390437327	10.816762624721486	-1.2957207396212418	0.22034682806326342	0.3900024687378797	-5.909061401578427	NA	NA	NA	NA	NA	NA	NA	NA	NA	709.38192	6.25	NA	NA	NA
NA_523.5453_4.56	0.6346616790559215	12.724458904852499	1.2974709227288845	0.21976429259404928	0.38937490845501677	-5.909727029205595	NA	NA	NA	NA	NA	NA	NA	NA	NA	523.5453	4.56	NA	NA	NA
NA_746.55613_7.37	0.1778138760350054	14.385489034583674	1.259814895129802	0.23257675393805627	0.4020665625584862	-5.911052648173386	NA	NA	NA	NA	NA	NA	NA	NA	NA	746.55613	7.37	NA	NA	NA
NA_867.59646_9.65	0.3577332886205259	12.364537207596882	1.2690510751470991	0.22937968771488584	0.39855595790134796	-5.912663403899934	NA	NA	NA	NA	NA	NA	NA	NA	NA	867.59646	9.65	NA	NA	NA
NA_770.50796_7.06	0.3909355677976096	13.123894970387823	1.2646499351740048	0.23089867975027803	0.40076514962582666	-5.91391687879532	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.50796	7.06	NA	NA	NA
NA_428.16513_3.94	-0.38133806575966456	11.012852727280723	-1.2931305413628231	0.2212112591951472	0.39002813484258714	-5.914979546296022	NA	NA	NA	NA	NA	NA	NA	NA	NA	428.16513	3.94	NA	NA	NA
NA_294.21852_2.29	-1.1418432681873667	9.060248344121103	-1.2927108359203419	0.2213515872143825	0.39002813484258714	-5.915486759823471	NA	NA	NA	NA	NA	NA	NA	NA	NA	294.21852	2.29	NA	NA	NA
NA_735.59971_7.28	0.4394468852802482	11.031457109768803	1.2872643981299068	0.22317916041437857	0.3921707880532496	-5.922057658428974	NA	NA	NA	NA	NA	NA	NA	NA	NA	735.59971	7.28	NA	NA	NA
NA_1124.67893_6.12	-0.312451480858404	10.37943074910477	-1.2754280580144854	0.2271930714869341	0.3958821633436297	-5.922562095614692	NA	NA	NA	NA	NA	NA	NA	NA	NA	1124.67893	6.12	NA	NA	NA
PC 22:6 16:1_803.54619_7.41	0.31952406369996955	16.493797343939853	1.2276083797833262	0.24400575161805355	0.4142761667630571	-5.922784978157316	PC 22:6 16:1	PC 22:6 16:1	PC 22:6 16:1	PC 22:6 16:1	PC	22:6 16:1	22	6 16	PC	803.54619	7.41	22	22	PC 22:6 16:1
NA_856.66538_10.29	-0.4913668805639903	12.485686561139785	-1.285455930831973	0.22378869822998124	0.39241540192690483	-5.92423492613825	NA	NA	NA	NA	NA	NA	NA	NA	NA	856.66538	10.29	NA	NA	NA
NA_588.5486_10.78	0.16244284857707897	11.869586029486877	1.2366144912445398	0.24076554559885993	0.4104067384060407	-5.928758071827891	NA	NA	NA	NA	NA	NA	NA	NA	NA	588.5486	10.78	NA	NA	NA
NA_751.68331_9.41	-0.3374388642265871	11.700904975531369	-1.2784422984626682	0.22616538966098806	0.3950836439800055	-5.929872212343608	NA	NA	NA	NA	NA	NA	NA	NA	NA	751.68331	9.41	NA	NA	NA
PC 18:2 22:6_829.56165_7.51	-0.2560022966275614	16.36512856258734	-1.2806538261899814	0.2254137800830571	0.3944741151453499	-5.9300052311600195	PC 18:2 22:6	PC 18:2 22:6	PC 18:2 22:6	PC 18:2 22:6	PC	18:2 22:6	18	2 22	PC	829.56165	7.51	18	18	PC 18:2 22:6
NA_402.30311_6.53	-0.498970118527334	11.39226254991598	-1.2777587258640286	0.22639811825076928	0.3950836439800055	-5.933476238968824	NA	NA	NA	NA	NA	NA	NA	NA	NA	402.30311	6.53	NA	NA	NA
NA_871.62298_4.67	-0.7589153178416407	11.98073991393041	-1.2775887354759445	0.22645602310095164	0.3950836439800055	-5.9336798619211475	NA	NA	NA	NA	NA	NA	NA	NA	NA	871.62298	4.67	NA	NA	NA
SPB 18:1;O2_299.28235_3.16	-0.7188498556933137	15.20722633866141	-1.2592952418438599	0.232757689861929	0.4020665625584862	-5.934519263905239	SPB 18:1;O2	SPB 18:1	SPB 18:1	SPB 18:1	SPB	18:1	18	1	SPB	299.28235	3.16	18	18	SPB 18:1
NA_696.51746_7.31	-0.308228404504194	13.593859308761038	-1.2458170157063755	0.2374902507742361	0.4072623979140515	-5.941697618456957	NA	NA	NA	NA	NA	NA	NA	NA	NA	696.51746	7.31	NA	NA	NA
NA_434.29555_4.38	0.44625523279113594	10.688373168322697	1.2485451954106677	0.2365261402166789	0.40601673114581666	-5.952684566804331	NA	NA	NA	NA	NA	NA	NA	NA	NA	434.29555	4.38	NA	NA	NA
NA_606.50118_8.17	0.34661707293008176	11.176170780408217	1.2585279125279716	0.23302507000546158	0.4020665625584862	-5.952989277750391	NA	NA	NA	NA	NA	NA	NA	NA	NA	606.50118	8.17	NA	NA	NA
NA_821.57462_6.87	0.4794998775664716	11.528058770666325	1.2259090555498835	0.24462100893990738	0.4147201327244619	-5.953356083257302	NA	NA	NA	NA	NA	NA	NA	NA	NA	821.57462	6.87	NA	NA	NA
NA_858.79757_6.91	0.38212367293454563	12.123492863975235	1.231363932550797	0.24265038620591448	0.41279567693197405	-5.953652990337478	NA	NA	NA	NA	NA	NA	NA	NA	NA	858.79757	6.91	NA	NA	NA
NA_791.57983_10.44	0.29041967088358023	11.849331785902004	1.254265734081367	0.23451474647773501	0.4037814384919066	-5.955384740443868	NA	NA	NA	NA	NA	NA	NA	NA	NA	791.57983	10.44	NA	NA	NA
PC 42:1_871.70246_20.13	0.3635426484563331	11.745467396589659	1.2584622870484024	0.23304794902394693	0.4020665625584862	-5.956460392243047	PC 42:1	PC 42:1	PC 42:1	PC 42:1	PC	42:1	42	1	PC	871.70246	20.13	42	42	PC 42:1
PC O-34:3_741.56615_8.95	-0.4841492551850322	12.63922724516397	-1.2112950290296547	0.24996320534544736	0.4183268181583437	-5.957012113307443	PC O-34:3	PC 34:3	PC 34:3	PC O-34:3	PC	O-34:3	34	3	PC	741.56615	8.95	34	34	PC O-34:3
NA_666.56009_5.87	-0.2509355844289704	9.152003787701565	-1.219278388540242	0.24703351652461275	0.416518505650581	-5.957034428617977	NA	NA	NA	NA	NA	NA	NA	NA	NA	666.56009	5.87	NA	NA	NA
NA_751.74223_9.4	-0.2809677329312371	12.583570552765051	-1.228322800121412	0.2437474566488722	0.4142494089117152	-5.957519560698726	NA	NA	NA	NA	NA	NA	NA	NA	NA	751.74223	9.4	NA	NA	NA
NA_1152.71003_6.64	-0.23925238261033616	14.336420809535806	-1.2152886521679833	0.24849422474956676	0.4169235126446562	-5.95873355923924	NA	NA	NA	NA	NA	NA	NA	NA	NA	1152.71003	6.64	NA	NA	NA
NA_755.53854_2.56	-0.8337083075194501	9.103653024009585	-1.2553585080543421	0.23413208330516372	0.403529362548153	-5.960132706456962	NA	NA	NA	NA	NA	NA	NA	NA	NA	755.53854	2.56	NA	NA	NA
HexCer 14:2;2O/28:0_809.67302_10.9	0.8814150601504476	16.60026390641093	1.2522818494744774	0.23521073815649893	0.40419634695756534	-5.9637661607695405	HexCer 14:2;2O/28:0	HexCer 14:2 28:0	HexCer 14:2 28:0	HexCer 14:2	HexCer	14:2	14	2	HexCer	809.67302	10.9	14	14	HexCer 14:2
NA_461.29068_9.44	0.3798663022054743	11.177633845950472	1.252229797124113	0.23522902159005854	0.40419634695756534	-5.963827575175992	NA	NA	NA	NA	NA	NA	NA	NA	NA	461.29068	9.44	NA	NA	NA
PE 38:7; PE 16:1 22:6_761.49849_7.22	0.5597093600306469	12.675186207356976	1.2377293294464613	0.2403668499334078	0.4104067384060407	-5.96407040385688	PE 38:7; PE 16:1 22:6	PE 38:7	PE 38:7	PE 38:7	PE	38:7	38	7	PE	761.49849	7.22	38	38	PE 38:7
NA_546.46393_23.31	-0.443058939085074	10.65573166936471	-1.232685140407605	0.2421749960778554	0.4123977002003759	-5.964917711884109	NA	NA	NA	NA	NA	NA	NA	NA	NA	546.46393	23.31	NA	NA	NA
NA_555.38893_5.28	-0.8332282954614207	10.41112051547477	-1.2431094231694464	0.23845019450652727	0.40849842749964754	-5.9733911686431655	NA	NA	NA	NA	NA	NA	NA	NA	NA	555.38893	5.28	NA	NA	NA
NA_743.55016_7.32	-0.2641795767657963	11.295624235168809	-1.2255453146552933	0.24475286521443654	0.4147201327244619	-5.975409416846977	NA	NA	NA	NA	NA	NA	NA	NA	NA	743.55016	7.32	NA	NA	NA
LPC 22:6-SN1_567.33121_2.61	0.37046896306592497	13.925338437691698	1.2160654096818533	0.24820930532551072	0.4169235126446562	-5.979130867322107	LPC 22:6-SN1	LPC 22:6	LPC 22:6	LPC 22:6-SN1	LPC	22:6-SN1	22	6-SN1	LPC	567.33121	2.61	22	22	LPC 22:6-SN1
NA_366.27644_3.68	0.24786460762499812	11.086253864283833	1.2389085237707411	0.23994571280093024	0.4104067384060407	-5.979481039376238	NA	NA	NA	NA	NA	NA	NA	NA	NA	366.27644	3.68	NA	NA	NA
LPC O-18:2_505.35231_4.07	1.2285533111090963	12.65907955087421	1.2382070769904923	0.24019615622346766	0.4104067384060407	-5.980301759708811	LPC O-18:2	LPC 18:2	LPC 18:2	LPC O-18:2	LPC	O-18:2	18	2	LPC	505.35231	4.07	18	18	LPC O-18:2
NA_759.92974_9.32	0.14824571554674695	13.319350416895947	1.222457432130419	0.24587450248246623	0.41579569330698246	-5.980557350578981	NA	NA	NA	NA	NA	NA	NA	NA	NA	759.92974	9.32	NA	NA	NA
NA_875.54121_7.22	0.353067766584259	12.144856504050505	1.1881373157220911	0.2586171580250713	0.4264162100977803	-5.986322342751084	NA	NA	NA	NA	NA	NA	NA	NA	NA	875.54121	7.22	NA	NA	NA
NA_805.67927_23.61	0.599941450104871	9.796616066625512	1.2212495613812528	0.24631435743929664	0.41590480075748876	-5.989079777178774	NA	NA	NA	NA	NA	NA	NA	NA	NA	805.67927	23.61	NA	NA	NA
NA_571.32691_2.79	-0.8346774879725848	11.796446204611033	-1.2238083274759621	0.24538330377760756	0.4153762961864754	-5.990200420307855	NA	NA	NA	NA	NA	NA	NA	NA	NA	571.32691	2.79	NA	NA	NA
NA_863.66026_12.12	-0.13553408187833604	13.414816475121047	-1.1119900086194352	0.28873387560721653	0.45705047223088585	-5.99045381836437	NA	NA	NA	NA	NA	NA	NA	NA	NA	863.66026	12.12	NA	NA	NA
PE 40:8; PE 18:2 22:6_787.51547_7.34	0.49237314082383693	14.3018685563156	1.21569874433353	0.2483437681293452	0.4169235126446562	-5.991298814005649	PE 40:8; PE 18:2 22:6	PE 40:8	PE 40:8	PE 40:8	PE	40:8	40	8	PE	787.51547	7.34	40	40	PE 40:8
NA_366.32846_6.25	0.35231414547277456	9.690606758591487	1.1899860104992934	0.25791776148650014	0.4264162100977803	-5.991575932022298	NA	NA	NA	NA	NA	NA	NA	NA	NA	366.32846	6.25	NA	NA	NA
NA_931.6401_8.35	0.3710564572668803	11.266516668499712	1.2097013434856725	0.2505513293705269	0.4183268181583437	-5.991856493110795	NA	NA	NA	NA	NA	NA	NA	NA	NA	931.6401	8.35	NA	NA	NA
NA_760.7572_9.4	0.14649172572487884	12.962365043133065	1.2159521745615327	0.24825082452570824	0.4169235126446562	-5.9942757562018425	NA	NA	NA	NA	NA	NA	NA	NA	NA	760.7572	9.4	NA	NA	NA
NA_881.51298_6.9	0.3200225557368323	14.321733043375175	1.2000465297519691	0.2541377163600884	0.4226555204898062	-5.996839976761907	NA	NA	NA	NA	NA	NA	NA	NA	NA	881.51298	6.9	NA	NA	NA
NA_659.65675_15.06	0.31660365516196004	11.278209780338438	1.2209431753405489	0.24642602948862916	0.41590480075748876	-6.000389135284055	NA	NA	NA	NA	NA	NA	NA	NA	NA	659.65675	15.06	NA	NA	NA
NA_850.51509_6.52	0.3071126832470013	11.245403013923937	1.2161403938105257	0.24818181440351542	0.4169235126446562	-6.002562107825442	NA	NA	NA	NA	NA	NA	NA	NA	NA	850.51509	6.52	NA	NA	NA
NA_870.57229_8.31	0.2928305724806388	11.140831590608194	1.2096907801486365	0.25055523125057705	0.4183268181583437	-6.005232668518541	NA	NA	NA	NA	NA	NA	NA	NA	NA	870.57229	8.31	NA	NA	NA
PC 42:11; PC 20:5 22:6_851.54642_6.91	-0.1879999872369793	11.549557382788462	-1.1379141883674382	0.2781915998619442	0.4453279510970696	-6.0056871634607125	PC 42:11; PC 20:5 22:6	PC 42:11	PC 42:11	PC 42:11	PC	42:11	42	11	PC	851.54642	6.91	42	42	PC 42:11
NA_867.47021_8.85	0.21033110231112895	11.923435919474514	1.172268516865732	0.26468201561387217	0.43302383397365296	-6.008978736278622	NA	NA	NA	NA	NA	NA	NA	NA	NA	867.47021	8.85	NA	NA	NA
NA_869.25991_4.78	-0.27117711289940616	13.187571620815634	-1.2106662137279054	0.2501951288502519	0.4183268181583437	-6.011115385293823	NA	NA	NA	NA	NA	NA	NA	NA	NA	869.25991	4.78	NA	NA	NA
PE 42:10; PE 18:4 24:6_811.51698_7.18	0.6295154138235995	13.772573803828687	1.2004377717811407	0.2539916017059888	0.4226555204898062	-6.01162677015556	PE 42:10; PE 18:4 24:6	PE 42:10	PE 42:10	PE 42:10	PE	42:10	42	10	PE	811.51698	7.18	42	42	PE 42:10
NA_368.29204_4.26	-0.5135592586742193	11.9718541711987	-1.192848585517392	0.2568377294747753	0.4259017882940934	-6.011887747226652	NA	NA	NA	NA	NA	NA	NA	NA	NA	368.29204	4.26	NA	NA	NA
NA_325.16794_2.01	0.38045231991274486	11.081381420962991	1.2040903491702928	0.25263069312294895	0.42096899888194805	-6.012707039230473	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.16794	2.01	NA	NA	NA
NA_787.87229_11.03	0.14385952751039044	13.47470339388108	1.165034031544979	0.2674835847980762	0.43511372093629314	-6.017321013976954	NA	NA	NA	NA	NA	NA	NA	NA	NA	787.87229	11.03	NA	NA	NA
NA_751.80528_9.42	-0.2956500006599593	11.720681422158455	-1.2054549856427335	0.2521237253199867	0.4205344949673216	-6.018225794637665	NA	NA	NA	NA	NA	NA	NA	NA	NA	751.80528	9.42	NA	NA	NA
NA_839.56704_12.08	0.3392293483152154	11.662645932580196	1.186744120231201	0.2591452143334285	0.4264162100977803	-6.020541794606785	NA	NA	NA	NA	NA	NA	NA	NA	NA	839.56704	12.08	NA	NA	NA
NA_509.28547_5.05	0.23036362412299724	11.717223984099864	1.1878881192037223	0.25871154768425697	0.4264162100977803	-6.020872981617991	NA	NA	NA	NA	NA	NA	NA	NA	NA	509.28547	5.05	NA	NA	NA
NA_439.30408_3.94	-0.5416736090999011	12.839302828322229	-1.1909583471458112	0.2575505050567963	0.42639436947659176	-6.023428109590598	NA	NA	NA	NA	NA	NA	NA	NA	NA	439.30408	3.94	NA	NA	NA
CAR 14:1_369.28768_2.21	-0.5918889155726585	15.39664381518124	-1.1907370109600617	0.2576340686767229	0.42639436947659176	-6.0252931324979215	CAR 14:1	CAR 14:1	CAR 14:1	CAR 14:1	CAR	14:1	14	1	CAR	369.28768	2.21	14	14	CAR 14:1
NA_875.54612_7.32	-0.3901194121660808	11.605131003420855	-1.1981986876458952	0.25482871430296805	0.4233924552815851	-6.026521803044181	NA	NA	NA	NA	NA	NA	NA	NA	NA	875.54612	7.32	NA	NA	NA
NA_900.70132_12.49	0.40084494681218585	13.35616248314885	1.193268540617144	0.25667958271491614	0.4259017882940934	-6.02816407141333	NA	NA	NA	NA	NA	NA	NA	NA	NA	900.70132	12.49	NA	NA	NA
NA_903.58261_6.92	0.28721897379169525	13.165151179855508	1.165022822995963	0.26748794319854086	0.43511372093629314	-6.028827539094081	NA	NA	NA	NA	NA	NA	NA	NA	NA	903.58261	6.92	NA	NA	NA
SPB 16:1;2O_271.25109_2.35	-1.129563200119409	12.023930858170061	-1.1848495914423074	0.25986464657078245	0.42677770802201576	-6.031126187388472	SPB 16:1;2O	SPB 16:1	SPB 16:1	SPB 16:1	SPB	16:1	16	1	SPB	271.25109	2.35	16	16	SPB 16:1
NA_928.50502_6.97	-0.21000969704234262	11.702220301067241	-1.1632442840811952	0.26818022235523237	0.4358247571672092	-6.03300908446306	NA	NA	NA	NA	NA	NA	NA	NA	NA	928.50502	6.97	NA	NA	NA
NA_508.35781_5.87	0.2555069365320004	13.357326264378216	1.14793833815027	0.27419566941545515	0.44160476429392326	-6.033640043498055	NA	NA	NA	NA	NA	NA	NA	NA	NA	508.35781	5.87	NA	NA	NA
NA_797.55508_6.89	0.5621708290163038	12.441005796780683	1.1891877770737838	0.2582195658550159	0.4264162100977803	-6.0338248920688216	NA	NA	NA	NA	NA	NA	NA	NA	NA	797.55508	6.89	NA	NA	NA
NA_650.52687_7.84	0.3200487966561942	13.943999950174748	1.1871265432796394	0.2590001820910601	0.4264162100977803	-6.037221383398604	NA	NA	NA	NA	NA	NA	NA	NA	NA	650.52687	7.84	NA	NA	NA
PG 36:2; PG 18:0 18:2_774.53956_7.8	-0.3718864216236694	15.039345600543726	-1.1853408218979826	0.2596779553584177	0.42677770802201576	-6.041126393693124	PG 36:2; PG 18:0 18:2	PG 36:2	PG 36:2	PG 36:2	PG	36:2	36	2	PG	774.53956	7.8	36	36	PG 36:2
NA_739.54733_9.37	0.15645388904113522	11.62194443904686	1.136990280612512	0.2785621487541467	0.44549077722105107	-6.043473891958781	NA	NA	NA	NA	NA	NA	NA	NA	NA	739.54733	9.37	NA	NA	NA
SM 34:1;O3_718.56217_7.74	-0.5483633255077844	11.691235771923296	-1.1690639208604208	0.2659201625892878	0.43380290133954497	-6.043803796378111	SM 34:1;O3	SM 34:1;O3	SM 34:1;O3	SM 34:1	SM	34:1	34	1	SM	718.56217	7.74	34	34	SM 34:1
NA_290.24547_2.72	0.3535287513147121	12.781251004478483	1.1278646502649525	0.28224260453990985	0.44843755214341025	-6.044892504187169	NA	NA	NA	NA	NA	NA	NA	NA	NA	290.24547	2.72	NA	NA	NA
NA_781.59422_10.58	-0.2360985258853564	14.336866039009607	-1.156276937966276	0.27090563672308793	0.43900078512621843	-6.045152274252847	NA	NA	NA	NA	NA	NA	NA	NA	NA	781.59422	10.58	NA	NA	NA
SM 34:2;O3_716.54597_7.11	-0.18054575427575317	11.354218172180348	-1.1378942209516651	0.2781996041104059	0.4453279510970696	-6.046538623813526	SM 34:2;O3	SM 34:2;O3	SM 34:2;O3	SM 34:2	SM	34:2	34	2	SM	716.54597	7.11	34	34	SM 34:2
PC 44:11; PC 22:5 22:6_879.57614_7.53	0.41700252972277957	12.720859122010292	1.1798851615527666	0.2617572828087237	0.4294730442241115	-6.047286072609114	PC 44:11; PC 22:5 22:6	PC 44:11	PC 44:11	PC 44:11	PC	44:11	44	11	PC	879.57614	7.53	44	44	PC 44:11
NA_797.67453_11.76	0.38818713900048735	12.886112440612044	1.169399059489174	0.2657904651204448	0.43380290133954497	-6.048170372327307	NA	NA	NA	NA	NA	NA	NA	NA	NA	797.67453	11.76	NA	NA	NA
NA_467.33481_5.14	-0.651022768998374	13.223646095656942	-1.176602790766916	0.26301457081752755	0.4311217725108801	-6.050458542942165	NA	NA	NA	NA	NA	NA	NA	NA	NA	467.33481	5.14	NA	NA	NA
PE O-34:2; PE O-16:1 18:1_701.53573_9.46	0.29942886915184225	15.022412574977757	1.1724365571495583	0.2646172150229729	0.43302383397365296	-6.05565996855132	PE O-34:2; PE O-16:1 18:1	PE 34:2; PE 16:1 18:1	PE 34:2; PE 16:1 18:1	PE O-34:2	PE	O-34:2	34	2	PE	701.53573	9.46	34	34	PE O-34:2
NA_909.31632_6.72	-0.4807549455581706	10.570793873958918	-1.1614810759391592	0.2688679106477695	0.4365269880098767	-6.056554803522053	NA	NA	NA	NA	NA	NA	NA	NA	NA	909.31632	6.72	NA	NA	NA
